,0
0.49,608.4554403497068
0.491,608.1265391369199
0.492,607.7481903337814
0.493,607.3145771645949
0.494,606.8197537518663
0.495,606.2578495056111
0.496,605.623340962493
0.497,604.9113935549225
0.498,604.11826784169
0.499,603.2417734584615
0.5,602.2817400117787
0.501,601.2404590556074
0.502,600.123038211074
0.503,598.937601589132
0.504,597.6952743731472
0.505,596.40990688267
0.506,595.0975248244148
0.507,593.7755336234073
0.508,592.4617474545263
0.509,591.1733474334123
0.51,589.9258891643902
0.511,588.7324729194548
0.512,587.6031620606361
0.513,586.5446946131251
0.514,585.5604896846694
0.515,584.650914377718
0.516,583.8137539204525
0.517,583.0448192131955
0.518,582.3386291894627
0.519,581.689115540489
0.52,581.0903094226302
0.521,580.5369798657372
0.522,580.0251996387681
0.523,579.552816098843
0.524,579.1198034023611
0.525,578.7284707332312
0.526,578.3835015172106
0.527,578.0918030520943
0.528,577.8621555279349
0.529,577.7046634738906
0.53,577.6300293808184
0.531,577.6486861662868
0.532,577.769840198027
0.533,578.0004887388739
0.534,578.3444848647821
0.535,578.8017292064718
0.536,579.3675702809736
0.537,580.0324909564561
0.538,580.7821437618569
0.539,581.5977690965074
0.54,582.4569881385997
0.541,583.3349120070606
0.542,584.2054612096832
0.543,585.0427573381298
0.544,585.8224422425994
0.545,586.5228012870193
0.546,587.125610866939
0.547,587.6166838016585
0.548,587.9861352864968
0.549,588.2284255858137
0.55,588.3422482788154
0.551,588.330325688896
0.552,588.1991519440705
0.553,587.9586971292619
0.554,587.6220615577013
0.555,587.2050541155256
0.556,586.7256669482388
0.557,586.2034308887228
0.558,585.6586585495253
0.559,585.1116082898984
0.56,584.5816242363966
0.561,584.0863181682253
0.562,583.6408548510003
0.563,583.2573845448409
0.564,582.9446403849797
0.565,582.7076917504198
0.566,582.5478247031175
0.567,582.4625115559631
0.568,582.4454345076737
0.569,582.4865407172974
0.57,582.5721236953949
0.571,582.6849432144386
0.572,582.8044083622858
0.573,582.906852744207
0.574,582.9659264074011
0.575,582.9531177207627
0.576,582.8384043995924
0.577,582.5910214354311
0.578,582.1803294715676
0.579,581.5767721514761
0.58,580.7529233771307
0.581,579.6846397521942
0.582,578.3523419145874
0.583,576.7424430394423
0.584,574.8489179312986
0.585,572.6749607768913
0.586,570.2346188465302
0.587,567.5542249490157
0.588,564.673400733934
0.589,561.6453859875529
0.59,558.5364826338324
0.591,555.4244924280873
0.592,552.3961638327849
0.593,549.5438178964943
0.594,546.9614551228668
0.595,544.7407167793942
0.596,542.9670626071996
0.597,541.7164360998644
0.598,541.0525473941931
0.599,541.0247561546166
0.6,541.6664260059317
0.601,542.9935777661063
0.602,545.0037001042753
0.603,547.6746718917104
0.604,550.9638829483132
0.605,554.8077719707118
0.606,559.1220925165597
0.607,563.803236008229
0.608,568.7308655900215
0.609,573.7719502803845
0.61,578.7860660860629
0.611,583.6316024267717
0.612,588.1723383541871
0.613,592.2837803989471
0.614,595.8586986055881
0.615,598.8114392139464
0.616,601.0807840083924
0.617,602.6313123210562
0.618,603.4533597204104
0.619,603.5617410239885
0.62,602.9934245731505
0.621,601.8043369252384
0.622,600.0654720586375
0.623,597.8584960076062
0.624,595.27107791322
0.625,592.392226361262
0.626,589.3079414047926
0.627,586.097486277297
0.628,582.8305291439763
0.629,579.5653109633039
0.63,576.3478800884216
0.631,573.2123218860968
0.632,570.1818227687874
0.633,567.2703534632553
0.634,564.4847363675119
0.635,561.8268691368554
0.636,559.2959009626376
0.637,556.8901906055244
0.638,554.6089113209689
0.639,552.4532066668113
0.64,550.4268443358029
0.641,548.5363634671874
0.642,546.7907619960022
0.643,545.2008180255465
0.644,543.778173883581
0.645,542.5343252209403
0.646,541.4796466637364
0.647,540.6225533997282
0.648,539.96885407482
0.649,539.5213067994183
0.65,539.2793578787333
0.651,539.2390283596712
0.652,539.3929168779763
0.653,539.7303035117186
0.654,540.2373600145413
0.655,540.8974877550404
0.656,541.691808473454
0.657,542.5998209095787
0.658,543.6002098515503
0.659,544.6717596772088
0.66,545.7942919245636
0.661,546.9495261151667
0.662,548.1217620831425
0.663,549.2983018885559
0.664,550.4695654771906
0.665,551.6288979992726
0.666,552.7721086589293
0.667,553.8968136903167
0.668,555.0016755607231
0.669,556.0856360756305
0.67,557.1472341021432
0.671,558.1840814273603
0.672,559.1925454110097
0.673,560.1676575326858
0.674,561.1032363429471
0.675,561.9921861046555
0.676,562.8269130326728
0.677,563.5997928605499
0.678,564.3036275266862
0.679,564.9320432825934
0.68,565.4798033007925
0.681,565.9430295992258
0.682,566.3193468988047
0.683,566.6079715503606
0.684,566.8097706288934
0.685,566.9273103625654
0.686,566.9649013911618
0.687,566.9286340422059
0.688,566.8263834666697
0.689,566.6677556735956
0.69,566.463944162924
0.691,566.2274744003445
0.692,565.9718289497689
0.693,565.7109662628623
0.694,565.4587655916439
0.695,565.2284436110448
0.696,565.0319912403843
0.697,564.8796712847491
0.698,564.7796019261864
0.699,564.7374332393216
0.7,564.7561095871262
0.701,564.8357040976142
0.702,564.9733136960398
0.703,565.163012651354
0.704,565.395875339041
0.705,565.6600899802816
0.706,565.9411899568051
0.707,566.2224251329479
0.708,566.4852823880638
0.709,566.7101452572371
0.71,566.8770625178172
0.711,566.966580698342
0.712,566.960590213345
0.713,566.8431401717488
0.714,566.6011900157473
0.715,566.2252813468073
0.716,565.7101242924952
0.717,565.0550950633383
