,0
0.603,513.2367686000099
0.604,510.0809792288615
0.605,507.48587286541095
0.606,505.4074996135125
0.607,503.7734937500869
0.608,502.5030366147393
0.609,501.5195239858966
0.61,500.75682193513387
0.611,500.1611743280873
0.612,499.6906946183948
0.613,499.3138020588923
0.614,499.0074054671536
0.615,498.7552421108338
0.616,498.5465433660434
0.617,498.3750771866668
0.618,498.23856550866213
0.619,498.1384604220871
0.62,498.08006557511123
0.621,498.0729948650875
0.622,498.1319568436491
0.623,498.2778253860657
0.624,498.5388831227237
0.625,498.95197339463414
0.626,499.5630363996241
0.627,500.4261279998471
0.628,501.5996086179023
0.629,503.1380281228589
0.63,505.0788847317292
0.631,507.4255654916676
0.632,510.13138344321
0.633,513.0928943954036
0.634,516.1599752988201
0.635,519.1631421671243
0.636,521.9485994508265
0.637,524.4065248583431
0.638,526.48264341252
0.639,528.1729858395014
0.64,529.5089116295409
0.641,530.540484338199
0.642,531.3232424049062
0.643,531.9098740862318
0.644,532.3461440649927
0.645,532.6697023434881
0.646,532.9105132309206
0.647,533.0920224504606
0.648,533.2325470411174
0.649,533.3466353448234
0.65,533.4463048005226
0.651,533.5421524538766
0.652,533.6443749363873
0.653,533.7637499763492
0.654,533.9126295470337
0.655,534.1059763924885
0.656,534.362433923076
0.657,534.7053397678607
0.658,535.1634557010221
0.659,535.7709760288446
0.66,536.566110247149
0.661,537.587319225572
0.662,538.8663798958703
0.663,540.4182782075376
0.664,542.2297920498952
0.665,544.2510794608604
0.666,546.3958627239482
0.667,548.5535791649452
0.668,550.610964886086
0.669,552.474744175926
0.67,554.0863689356855
0.671,555.4247610547945
0.672,556.4993457465089
0.673,557.3388331929926
0.674,557.9805393480813
0.675,558.462646317913
0.676,558.8197247493657
0.677,559.0807931261909
0.678,559.2689659277443
0.679,559.4019151735413
0.68,559.4926344611225
0.681,559.5502157475717
0.682,559.5804952467937
0.683,559.5865070719346
0.684,559.5687223350628
0.685,559.5250651257928
0.686,559.4506978506034
0.687,559.3375661147662
0.688,559.1736963080951
0.689,558.9422584555211
0.69,558.6204596068103
0.691,558.1784439526942
0.692,557.5785752398042
0.693,556.7757838216005
0.694,555.7200355518148
0.695,554.3622361393576
0.696,552.6645913509822
0.697,550.614981051807
0.698,548.2419779217693
0.699,545.6238147507243
0.7,542.8838495843197
0.701,540.1698307416767
0.702,537.6232103563196
