,0
12.8,5.597998754397802e-06
12.9,2.1331227827639757e-06
13.0,6.118128428374376e-07
13.100000000000001,1.2933544751770768e-06
13.200000000000001,4.026952946500246e-06
13.3,8.379005601775861e-06
13.4,1.3720953062221093e-05
13.5,1.9267356823768328e-05
13.600000000000001,2.416655585464616e-05
13.700000000000001,2.773068230938455e-05
13.8,2.9657817680699043e-05
13.9,3.0055391749559756e-05
14.0,2.9319661071089507e-05
14.100000000000001,2.7992671334182858e-05
14.200000000000001,2.6605032594765385e-05
14.3,2.55488638413003e-05
14.4,2.5069349112093082e-05
14.5,2.5330366864458855e-05
14.600000000000001,2.641366258808396e-05
14.700000000000001,2.8222401770938982e-05
14.8,3.042367748545089e-05
14.9,3.254999560528633e-05
15.0,3.4179843967718525e-05
15.100000000000001,3.500648047111751e-05
15.200000000000001,3.478653176590577e-05
15.3,3.3368685931585325e-05
15.4,3.089853570621023e-05
15.5,2.8026311152518792e-05
15.600000000000001,2.5847041468449983e-05
15.700000000000001,2.547420282617829e-05
15.8,2.750031216302826e-05
15.9,3.18023239322047e-05
16.0,3.7863653612009446e-05
16.1,4.5284436310300256e-05
16.200000000000003,5.3958045609489154e-05
16.3,6.368814441928884e-05
16.4,7.363690314066329e-05
16.5,8.23043821430865e-05
16.6,8.818570727412833e-05
16.700000000000003,9.040577961810495e-05
16.8,8.876435977698019e-05
16.9,8.347274308440167e-05
17.0,7.498374270201952e-05
17.1,6.389034499301881e-05
17.200000000000003,5.0911985557621524e-05
17.3,3.708602502899454e-05
17.4,2.388531017206931e-05
17.5,1.291405568734678e-05
17.6,5.429914219786138e-06
17.700000000000003,2.119582616463879e-06
17.8,3.127149883964373e-06
17.9,8.191253533012332e-06
18.0,1.6805166184886838e-05
18.1,2.8224662673199957e-05
18.2,4.132170594350546e-05
18.3,5.458013054659671e-05
18.400000000000002,6.634343367495047e-05
18.5,7.51625468841208e-05
18.6,8.018800407091813e-05
18.7,8.137870795041001e-05
18.8,7.911307263097948e-05
18.900000000000002,7.35416670498598e-05
19.0,6.46203937841391e-05
19.1,5.284350183656764e-05
19.2,3.961521341626175e-05
19.3,2.6747306767627898e-05
19.400000000000002,1.5726743400013865e-05
19.5,7.399816021931711e-06
19.6,2.114071569149856e-06
19.7,3.327401027067398e-08
19.8,1.219301878024279e-06
19.900000000000002,5.3371123074901136e-06
20.0,1.1418972936911954e-05
