,0
10.4,2.90527039371438e-05
10.5,4.35394529501958e-05
10.6,5.94553415409139e-05
10.700000000000001,7.69146127023706e-05
10.8,9.5781069920705e-05
10.9,0.00011474272954962986
11.0,0.00013098645042571952
11.1,0.000141440446209957
11.200000000000001,0.0001450507559101979
11.3,0.00014342614468106232
11.4,0.0001390964696169938
11.5,0.00013377217093317166
11.600000000000001,0.00012779586598185322
11.700000000000001,0.00011995413715297491
11.8,0.0001078847296948472
11.9,9.017842736064973e-05
12.0,6.862322447889978e-05
12.100000000000001,4.728804800945046e-05
12.200000000000001,2.93883676955328e-05
12.3,1.58705879970597e-05
12.4,6.424742323915907e-06
12.5,1.2178677837721518e-06
12.600000000000001,1.843719076185244e-06
12.700000000000001,1.0258684616306277e-05
12.8,2.6014555587589707e-05
12.9,4.567323178334047e-05
13.0,6.631900580873671e-05
13.100000000000001,8.821086031668551e-05
13.200000000000001,0.00011370147048351617
13.3,0.00014434851146640927
13.4,0.0001769939417663758
13.5,0.00020030858317664414
13.600000000000001,0.00020030262331424825
13.700000000000001,0.00017624454499175083
13.8,0.000142795127915456
13.9,0.00011382598933090301
14.0,9.437137008071651e-05
14.100000000000001,8.365953958499767e-05
14.200000000000001,7.776490772747425e-05
14.3,6.909339309031663e-05
14.4,4.937553181662745e-05
14.5,2.4392301995475833e-05
14.600000000000001,8.659031710912318e-06
14.700000000000001,2.6911628949378646e-06
14.8,8.83857529519275e-07
14.9,9.696066521359316e-07
15.0,0.0450427407060648
15.100000000000001,2.9824290883586886e-05
15.200000000000001,4.7135180575926076e-06
15.3,3.767120878472792e-06
15.4,8.682313846953447e-06
15.5,2.3441715890615825e-05
15.600000000000001,4.756362109258325e-05
15.700000000000001,6.671801820560767e-05
15.8,7.49124201303971e-05
15.9,8.02374106007121e-05
16.0,9.025314550515738e-05
16.1,0.00010909050018150411
16.200000000000003,0.00013787079453447205
16.3,0.00017187811838431392
16.4,0.0001971014855052061
16.5,0.0001980426098910325
16.6,0.00017500710006802312
16.700000000000003,0.00014245924559563004
16.8,0.00011212780895357853
16.9,8.71705483073289e-05
17.0,6.588591701390707e-05
17.1,4.5711669570669346e-05
17.200000000000003,2.6175498477234183e-05
17.3,1.0240032190316038e-05
17.4,1.6399336720341326e-06
17.5,9.535938976946236e-07
17.6,6.123480091863141e-06
17.700000000000003,1.5467393479863238e-05
17.8,2.8866453022485367e-05
17.9,4.681339773850376e-05
18.0,6.85042949004864e-05
18.1,9.049377800937143e-05
18.2,0.00010813571944930496
18.3,0.00011940015369525385
18.400000000000002,0.00012615978642957092
18.5,0.00013148483197903435
18.6,0.00013707501362736035
18.7,0.0001427320331504824
18.8,0.00014637776231080118
18.900000000000002,0.00014442021973010879
19.0,0.00013409760172881515
19.1,0.00011644256663409195
19.2,9.568335679768288e-05
19.3,7.573686835764334e-05
19.400000000000002,5.828234330328778e-05
19.5,4.3237620510636884e-05
19.6,2.987559819392898e-05
19.7,1.7878626971592025e-05
19.8,8.121896789582614e-06
19.900000000000002,2.3658466836766462e-06
20.0,1.8393482285182583e-06
