-60 	-60 	100 	1 	0 	0 	1 	-45 	0.583387 	1.566795 	0 	0 	1 	
-59 	-59 	100 	1 	1 	1 	0 	45 	0.783403 	1.650136 	1 	1 	0.664311 	
-58 	-58 	100 	1 	1 	1 	1 	-45 	0.716743 	1.083418 	2 	1 	0.759787 	
-57 	-57 	100 	1 	1 	1 	1 	-45 	0.600086 	0.566632 	2 	1 	0.984984 	
-56 	-56 	100 	1 	1 	1 	0 	45 	0.783429 	1.650149 	1 	1 	0.678326 	
-55 	-55 	100 	1 	1 	1 	1 	-45 	0.450022 	1.150092 	2 	1 	0.872472 	
-54 	-54 	100 	1 	1 	1 	0 	45 	0.566688 	0.766698 	1 	1 	0.629423 	
-53 	-53 	100 	1 	1 	1 	0 	45 	0.666734 	0.783356 	1 	1 	0.840008 	
-52 	-52 	100 	1 	0 	0 	0 	45 	0.633401 	0.616651 	0 	0 	1 	
-51 	-51 	100 	1 	1 	1 	0 	45 	0.550071 	1.050083 	1 	1 	0.615483 	
-50 	-50 	100 	1 	1 	1 	1 	-45 	0.533434 	1.633466 	2 	1 	0.501234 	
-49 	-49 	100 	1 	1 	1 	0 	45 	0.683447 	1.466818 	1 	1 	0.612564 	
-48 	-48 	100 	1 	0 	0 	0 	45 	0.600065 	1.483444 	1 	1 	0.563224 	
-47 	-47 	100 	1 	1 	1 	1 	-45 	0.783414 	0.766653 	2 	1 	0.766781 	
-46 	-46 	100 	1 	1 	1 	1 	-45 	0.666725 	0.733347 	1 	0 	0.883749 	
-45 	-45 	100 	1 	1 	1 	1 	-45 	0.633339 	1.300205 	0 	0 	1 	
-44 	-44 	100 	1 	0 	0 	0 	45 	0.666732 	1.450250 	1 	1 	0.604504 	
-43 	-43 	100 	1 	1 	1 	0 	45 	0.616772 	1.100069 	1 	1 	0.582873 	
-42 	-42 	100 	1 	1 	1 	1 	-45 	0.533339 	0.783408 	2 	1 	0.737226 	
-41 	-41 	100 	1 	1 	1 	1 	-45 	0.649986 	1.066744 	2 	1 	0.546248 	
-40 	-40 	100 	1 	0 	0 	1 	-45 	0.566750 	0.983395 	0 	0 	1 	
-39 	-39 	100 	1 	1 	1 	1 	-45 	0.583438 	1.500254 	2 	1 	0.574030 	
-38 	-38 	100 	1 	1 	1 	1 	-45 	0.583412 	1.383445 	2 	1 	0.538515 	
-37 	-37 	100 	1 	0 	0 	1 	-45 	0.666723 	0.950101 	2 	1 	0.689879 	
-36 	-36 	100 	1 	1 	1 	1 	-45 	0.433347 	1.433505 	2 	1 	0.678649 	
-35 	-35 	100 	1 	1 	1 	1 	-45 	0.416694 	1.250051 	2 	1 	0.737106 	
-34 	-34 	100 	1 	0 	0 	1 	-45 	0.583371 	1.583479 	2 	1 	0.696772 	
-33 	-33 	100 	1 	1 	1 	0 	45 	0.466713 	1.466763 	2 	0 	0.694881 	
-32 	-32 	100 	1 	1 	1 	0 	45 	0.466686 	1.366763 	1 	1 	0.962797 	
-31 	-31 	100 	1 	0 	0 	0 	45 	0.499909 	1.466801 	1 	1 	0.647858 	
-30 	-30 	100 	1 	0 	0 	0 	45 	0.483399 	0.500062 	1 	1 	0.997760 	
-29 	-29 	100 	1 	0 	0 	0 	45 	0.600043 	1.483441 	1 	1 	0.636909 	
-28 	-28 	100 	1 	0 	0 	1 	-45 	0.516674 	1.033375 	0 	0 	1 	
-27 	-27 	100 	1 	1 	1 	1 	-45 	0.633417 	1.233425 	2 	1 	0.612085 	
-26 	-26 	100 	1 	0 	0 	1 	-45 	0.566717 	0.983367 	1 	0 	0.917069 	
-25 	-25 	100 	1 	1 	1 	1 	-45 	0.533316 	1.633485 	2 	1 	0.657291 	
-24 	-24 	100 	1 	1 	1 	1 	-45 	0.666678 	0.733410 	2 	1 	0.803410 	
-23 	-23 	100 	1 	0 	0 	0 	45 	0.716761 	0.966645 	1 	1 	0.825195 	
-22 	-22 	100 	1 	0 	0 	0 	45 	0.566711 	0.916834 	1 	1 	0.461933 	
-21 	-21 	100 	1 	1 	1 	0 	45 	0.466702 	1.366771 	1 	1 	0.808731 	
-20 	-20 	100 	1 	0 	0 	1 	-45 	0.566707 	0.666740 	2 	1 	0.687552 	
-19 	-19 	100 	1 	0 	0 	1 	-45 	0.566649 	0.983421 	2 	1 	0.556678 	
-18 	-18 	100 	1 	0 	0 	0 	45 	0.466734 	1.650133 	1 	1 	0.686641 	
-17 	-17 	100 	1 	1 	1 	1 	-45 	0.716749 	0.500070 	2 	1 	0.803956 	
-16 	-16 	100 	1 	1 	1 	0 	45 	0.566703 	0.766731 	1 	1 	0.677484 	
-15 	-15 	100 	1 	0 	0 	0 	45 	0.666686 	1.383370 	1 	1 	0.507854 	
-14 	-14 	100 	1 	1 	1 	0 	45 	0.433388 	0.900051 	1 	1 	0.724051 	
-13 	-13 	100 	1 	0 	0 	0 	45 	0.600068 	1.483411 	1 	1 	0.616145 	
-12 	-12 	100 	1 	1 	1 	0 	45 	0.583406 	0.733357 	1 	1 	0.741479 	
-11 	-11 	100 	1 	1 	1 	1 	-45 	0.633425 	1.233458 	2 	1 	0.750545 	
-10 	-10 	100 	1 	1 	1 	1 	-45 	0.583356 	1.383382 	1 	0 	0.862246 	
-9 	-9 	100 	1 	1 	1 	1 	-45 	0.716724 	1.083460 	0 	0 	1 	
-8 	-8 	100 	1 	1 	1 	0 	45 	0.466674 	1.483550 	1 	1 	0.720462 	
-7 	-7 	100 	1 	1 	1 	1 	-45 	0.583409 	1.383441 	2 	1 	0.680062 	
-6 	-6 	100 	1 	1 	1 	1 	-45 	0.416692 	1.116763 	2 	1 	0.622078 	
-5 	-5 	100 	1 	1 	1 	1 	-45 	0.550065 	0.833399 	0 	0 	1 	
-4 	-4 	100 	1 	0 	0 	0 	45 	0.666704 	1.383364 	1 	1 	0.559015 	
-3 	-3 	100 	1 	0 	0 	1 	-45 	0.416744 	1.200083 	2 	1 	0.604238 	
-2 	-2 	100 	1 	1 	1 	0 	45 	0.516709 	1.366789 	1 	1 	0.643212 	
