-60 	-60 	60 	0 	0 	1 	0 	45 	0.600057 	1.250081 	1 	1 	0.490526 	
-59 	-59 	60 	0 	0 	1 	0 	45 	0.616702 	1.266773 	1 	1 	0.384876 	
-58 	-58 	60 	1 	1 	1 	1 	-45 	0.733455 	1.500071 	2 	1 	0.476709 	
-57 	-57 	60 	1 	1 	1 	1 	-45 	0.433405 	1.200090 	2 	1 	0.399995 	
-56 	-56 	60 	0 	0 	1 	1 	-45 	0.733407 	1.266760 	2 	1 	0.362744 	
-55 	-55 	60 	0 	1 	0 	1 	-45 	0.600054 	0.766742 	2 	1 	0.487755 	
-54 	-54 	60 	1 	1 	1 	0 	45 	0.433430 	1.083502 	1 	1 	0.447004 	
-53 	-53 	60 	0 	0 	1 	1 	-45 	0.433349 	0.516715 	2 	1 	0.581817 	
-52 	-52 	60 	1 	0 	0 	0 	45 	0.650015 	0.750111 	1 	1 	0.387728 	
-51 	-51 	60 	1 	1 	1 	1 	-45 	0.733347 	1.500130 	2 	1 	0.425469 	
-50 	-50 	60 	0 	0 	1 	1 	-45 	0.700007 	0.933435 	2 	1 	0.546962 	
-49 	-49 	60 	1 	1 	1 	1 	-45 	0.716701 	1.066745 	2 	1 	0.369698 	
-48 	-48 	60 	0 	0 	1 	1 	-45 	0.516688 	1.400139 	2 	1 	0.393931 	
-47 	-47 	60 	1 	0 	0 	0 	45 	0.400050 	0.516669 	1 	1 	0.550373 	
-46 	-46 	60 	0 	0 	1 	1 	-45 	0.766689 	0.783463 	2 	1 	0.424703 	
-45 	-45 	60 	1 	0 	0 	1 	-45 	0.783408 	1.533409 	2 	1 	0.568455 	
-44 	-44 	60 	0 	1 	0 	1 	-45 	0.633286 	1.050178 	2 	1 	0.586930 	
-43 	-43 	60 	0 	0 	1 	1 	-45 	0.600069 	0.733369 	2 	1 	0.672990 	
-42 	-42 	60 	0 	1 	0 	1 	-45 	0.633418 	1.050047 	2 	1 	0.569401 	
-41 	-41 	60 	1 	1 	1 	0 	45 	0.566708 	0.833412 	1 	1 	0.541223 	
-40 	-40 	60 	1 	0 	0 	0 	45 	0.733359 	1.166736 	1 	1 	0.621543 	
-39 	-39 	60 	1 	0 	0 	0 	45 	0.600076 	1.366780 	1 	1 	0.485224 	
-38 	-38 	60 	0 	0 	1 	1 	-45 	0.700035 	0.933365 	2 	1 	0.557972 	
-37 	-37 	60 	1 	1 	1 	1 	-45 	0.583429 	0.533364 	2 	1 	0.450957 	
-36 	-36 	60 	0 	1 	0 	0 	45 	0.416683 	1.533443 	1 	1 	0.409123 	
-35 	-35 	60 	1 	0 	0 	0 	45 	0.733427 	1.166865 	1 	1 	0.398477 	
-34 	-34 	60 	1 	0 	0 	0 	45 	0.700052 	1.666632 	1 	1 	0.462096 	
-33 	-33 	60 	0 	1 	0 	1 	-45 	0.416749 	1.016812 	2 	1 	0.600928 	
-32 	-32 	60 	1 	1 	1 	0 	45 	0.433387 	1.566746 	1 	1 	0.435546 	
-31 	-31 	60 	1 	0 	0 	1 	-45 	0.783319 	1.533479 	2 	1 	0.542020 	
-30 	-30 	60 	1 	1 	1 	1 	-45 	0.433392 	1.200053 	2 	1 	0.483064 	
-29 	-29 	60 	0 	1 	0 	0 	45 	0.566692 	1.466838 	1 	1 	0.472612 	
-28 	-28 	60 	0 	0 	1 	0 	45 	0.600121 	0.616740 	1 	1 	0.552394 	
-27 	-27 	60 	1 	1 	1 	0 	45 	0.533375 	1.566824 	1 	1 	0.387537 	
-26 	-26 	60 	0 	0 	1 	1 	-45 	0.433407 	0.516730 	2 	1 	0.560419 	
-25 	-25 	60 	0 	0 	1 	0 	45 	0.600015 	1.250128 	1 	1 	0.435684 	
-24 	-24 	60 	1 	1 	1 	0 	45 	0.766779 	1.116789 	1 	1 	0.410106 	
-23 	-23 	60 	1 	1 	1 	0 	45 	0.400055 	1.216787 	1 	1 	0.353707 	
-22 	-22 	60 	1 	1 	1 	0 	45 	0.716715 	1.633406 	1 	1 	0.340224 	
-21 	-21 	60 	0 	1 	0 	0 	45 	0.466671 	0.583368 	1 	1 	0.561538 	
-20 	-20 	60 	1 	1 	1 	1 	-45 	0.683417 	0.700096 	2 	1 	0.404418 	
-19 	-19 	60 	1 	0 	0 	0 	45 	0.583367 	1.550099 	1 	1 	0.478709 	
-18 	-18 	60 	0 	1 	0 	1 	-45 	0.516770 	0.783447 	2 	1 	0.544301 	
-17 	-17 	60 	0 	0 	1 	0 	45 	0.599994 	0.616747 	1 	1 	0.462234 	
-16 	-16 	60 	1 	1 	1 	1 	-45 	0.733353 	1.500093 	2 	1 	0.453262 	
-15 	-15 	60 	1 	1 	1 	0 	45 	0.783379 	1.283462 	1 	1 	0.446261 	
-14 	-14 	60 	0 	0 	1 	1 	-45 	0.600013 	1.566813 	2 	1 	0.403836 	
-13 	-13 	60 	0 	0 	1 	0 	45 	0.633392 	1.216800 	1 	1 	0.405055 	
-12 	-12 	60 	1 	1 	1 	1 	-45 	0.583358 	0.533391 	2 	1 	0.606092 	
-11 	-11 	60 	0 	0 	1 	1 	-45 	0.666779 	0.883379 	2 	1 	0.453569 	
-10 	-10 	60 	1 	1 	1 	1 	-45 	0.399977 	1.333514 	2 	1 	0.382191 	
-9 	-9 	60 	1 	1 	1 	0 	45 	0.733445 	1.116674 	1 	1 	0.369269 	
-8 	-8 	60 	0 	1 	0 	0 	45 	0.466696 	0.583421 	1 	1 	0.524610 	
-7 	-7 	60 	0 	1 	0 	0 	45 	0.466748 	0.583350 	1 	1 	0.576483 	
-6 	-6 	60 	0 	0 	1 	1 	-45 	0.433401 	0.516711 	2 	1 	0.462862 	
-5 	-5 	60 	0 	0 	1 	1 	-45 	0.583410 	1.300089 	2 	1 	0.513272 	
-4 	-4 	60 	0 	0 	1 	1 	-45 	0.733518 	1.266637 	2 	1 	0.380285 	
-3 	-3 	60 	0 	1 	0 	0 	45 	0.499983 	1.150015 	1 	1 	0.442264 	
-2 	-2 	60 	0 	0 	1 	1 	-45 	0.583425 	1.300117 	2 	1 	0.551075 	
-1 	-1 	60 	0 	1 	0 	0 	45 	0.616702 	1.666761 	1 	1 	0.473933 	
1 	1 	60 	0 	1 	0 	0 	45 	0.500085 	1.150060 	1 	1 	0.446557 	
2 	2 	60 	1 	1 	1 	1 	-45 	0.650062 	0.550025 	2 	1 	0.495460 	
3 	3 	60 	0 	0 	1 	0 	45 	0.516770 	0.633345 	1 	1 	0.435440 	
4 	4 	60 	0 	0 	1 	0 	45 	0.433389 	1.516803 	1 	1 	0.474739 	
5 	5 	60 	0 	0 	1 	1 	-45 	0.600038 	1.566747 	2 	1 	0.457502 	
