-60 	-60 	80 	1 	0 	0 	0 	45 	0.699962 	1.583275 	1 	1 	0.584255 	
-59 	-59 	80 	1 	1 	1 	1 	-45 	0.499973 	0.633279 	2 	1 	0.381396 	
-58 	-58 	80 	1 	0 	0 	1 	-45 	0.416773 	1.599928 	2 	1 	0.875235 	
-57 	-57 	80 	1 	1 	1 	0 	45 	0.666639 	1.549921 	1 	1 	0.508582 	
-56 	-56 	80 	1 	1 	1 	0 	45 	0.633278 	0.533075 	1 	1 	0.594419 	
-55 	-55 	80 	1 	0 	0 	1 	-45 	0.533290 	0.983131 	2 	1 	0.674460 	
-54 	-54 	80 	1 	0 	0 	0 	45 	0.516227 	1.633067 	1 	1 	0.450093 	
-53 	-53 	80 	1 	0 	0 	1 	-45 	0.566626 	1.000008 	2 	1 	0.742924 	
-52 	-52 	80 	1 	0 	0 	0 	45 	0.549977 	0.633017 	1 	1 	0.545301 	
-51 	-51 	80 	1 	1 	1 	0 	45 	0.550179 	0.999759 	1 	1 	0.529432 	
-50 	-50 	80 	0 	0 	1 	1 	-45 	0.483311 	0.516460 	2 	1 	0.954770 	
-49 	-49 	80 	1 	1 	1 	1 	-45 	0.483336 	1.449913 	2 	1 	0.533018 	
-48 	-48 	80 	1 	1 	1 	0 	45 	0.466648 	0.633305 	1 	1 	0.521279 	
-47 	-47 	80 	1 	0 	0 	1 	-45 	0.650176 	1.599754 	1 	0 	0.686779 	
-46 	-46 	80 	1 	0 	0 	1 	-45 	0.499729 	0.916604 	2 	1 	0.630354 	
-45 	-45 	80 	1 	0 	0 	0 	45 	0.783119 	0.933119 	1 	1 	0.376200 	
-44 	-44 	80 	1 	1 	1 	0 	45 	0.633112 	0.533334 	1 	1 	0.538095 	
-43 	-43 	80 	1 	1 	1 	0 	45 	0.599711 	0.649971 	1 	1 	0.474053 	
-42 	-42 	80 	1 	0 	0 	1 	-45 	0.566639 	0.666482 	2 	1 	0.634724 	
-41 	-41 	80 	1 	1 	1 	0 	45 	0.449988 	0.966428 	1 	1 	0.412010 	
-40 	-40 	80 	0 	0 	1 	1 	-45 	0.516642 	1.183098 	2 	1 	0.697727 	
-39 	-39 	80 	1 	1 	1 	1 	-45 	0.433320 	0.549781 	2 	1 	0.594667 	
-38 	-38 	80 	1 	0 	0 	1 	-45 	0.683303 	1.449720 	2 	1 	0.694214 	
-37 	-37 	80 	1 	0 	0 	1 	-45 	0.599966 	0.499814 	1 	0 	0.500604 	
-36 	-36 	80 	1 	1 	1 	1 	-45 	0.766631 	1.449754 	2 	1 	0.738487 	
-35 	-35 	80 	1 	0 	0 	1 	-45 	0.549978 	0.516418 	2 	1 	0.732402 	
-34 	-34 	80 	1 	0 	0 	0 	45 	0.783296 	1.549756 	1 	1 	0.598873 	
-33 	-33 	80 	1 	1 	1 	0 	45 	0.433317 	0.716628 	1 	1 	0.564707 	
-32 	-32 	80 	1 	1 	1 	0 	45 	0.666627 	1.549711 	1 	1 	0.475785 	
-31 	-31 	80 	1 	1 	1 	0 	45 	0.433313 	0.799768 	1 	1 	0.541309 	
-30 	-30 	80 	1 	0 	0 	1 	-45 	0.733302 	0.866611 	2 	1 	0.723149 	
-29 	-29 	80 	1 	1 	1 	0 	45 	0.599800 	0.649785 	1 	1 	0.654525 	
-28 	-28 	80 	1 	0 	0 	1 	-45 	0.683301 	1.449765 	2 	1 	0.908796 	
-27 	-27 	80 	0 	0 	1 	1 	-45 	0.516648 	0.816366 	2 	1 	0.855029 	
-26 	-26 	80 	1 	1 	1 	0 	45 	0.616376 	1.433244 	1 	1 	0.604124 	
-25 	-25 	80 	1 	0 	0 	0 	45 	0.599972 	0.666445 	1 	1 	0.506478 	
