-60 	-60 	60 	1 	0 	0 	0 	45 	0.483457 	1.600116 	1 	1 	0.940825 	
-59 	-59 	60 	1 	0 	0 	1 	-45 	0.650067 	0.966824 	2 	1 	0.600314 	
-58 	-58 	60 	1 	0 	0 	0 	45 	0.399837 	1.200011 	1 	1 	0.531984 	
-57 	-57 	60 	1 	0 	0 	1 	-45 	0.416770 	0.616644 	2 	1 	0.620573 	
-56 	-56 	60 	1 	1 	1 	1 	-45 	0.683291 	1.500118 	2 	1 	0.720568 	
-55 	-55 	60 	0 	0 	1 	0 	45 	0.683279 	1.266650 	1 	1 	0.693719 	
-54 	-54 	60 	1 	0 	0 	0 	45 	0.400092 	1.200070 	1 	1 	0.739782 	
-53 	-53 	60 	0 	0 	1 	1 	-45 	0.766840 	0.833304 	2 	1 	0.532634 	
-52 	-52 	60 	1 	1 	1 	0 	45 	0.716775 	0.983270 	1 	1 	0.431316 	
-51 	-51 	60 	0 	1 	0 	1 	-45 	0.600197 	1.216830 	2 	1 	0.672544 	
-50 	-50 	60 	1 	1 	1 	0 	45 	0.483463 	0.966871 	1 	1 	0.493518 	
-49 	-49 	60 	1 	0 	0 	0 	45 	0.416698 	0.566658 	1 	1 	0.603491 	
-48 	-48 	60 	1 	0 	0 	0 	45 	0.649972 	1.649880 	1 	1 	0.357993 	
-47 	-47 	60 	1 	1 	1 	0 	45 	0.466767 	0.933243 	1 	1 	0.550629 	
-46 	-46 	60 	0 	0 	1 	0 	45 	0.583480 	1.350020 	1 	1 	0.493370 	
-45 	-45 	60 	1 	1 	1 	1 	-45 	0.400185 	1.316682 	2 	1 	0.534208 	
-44 	-44 	60 	1 	0 	0 	1 	-45 	0.649880 	0.966691 	2 	1 	0.490184 	
-43 	-43 	60 	0 	0 	1 	0 	45 	0.766820 	0.849824 	1 	1 	0.657423 	
-42 	-42 	60 	1 	1 	1 	1 	-45 	0.666418 	1.500015 	2 	1 	0.472207 	
-41 	-41 	60 	0 	1 	0 	1 	-45 	0.683475 	1.016745 	2 	1 	0.562733 	
-40 	-40 	60 	0 	1 	0 	1 	-45 	0.633426 	1.049938 	2 	1 	0.494054 	
-39 	-39 	60 	0 	1 	0 	1 	-45 	0.450295 	0.699791 	2 	1 	0.633652 	
-38 	-38 	60 	1 	0 	0 	1 	-45 	0.500032 	1.216584 	2 	1 	0.503991 	
-37 	-37 	60 	0 	1 	0 	0 	45 	0.400194 	1.666570 	1 	1 	0.633710 	
-36 	-36 	60 	0 	1 	0 	0 	45 	0.400046 	1.616634 	1 	1 	0.416225 	
-35 	-35 	60 	0 	0 	1 	1 	-45 	0.650347 	0.583255 	2 	1 	0.548265 	
-34 	-34 	60 	1 	1 	1 	0 	45 	0.483351 	0.966609 	1 	1 	0.437862 	
-33 	-33 	60 	0 	0 	1 	1 	-45 	0.750042 	1.616678 	2 	1 	0.577947 	
-32 	-32 	60 	0 	1 	0 	0 	45 	0.450110 	0.949940 	1 	1 	0.579394 	
-31 	-31 	60 	1 	0 	0 	0 	45 	0.416705 	0.566391 	1 	1 	0.576168 	
-30 	-30 	60 	1 	1 	1 	1 	-45 	0.666699 	1.500232 	2 	1 	0.466016 	
-29 	-29 	60 	1 	0 	0 	0 	45 	0.599932 	0.783300 	1 	1 	0.547595 	
-28 	-28 	60 	0 	0 	1 	0 	45 	0.666453 	0.733521 	2 	0 	0.450547 	
-27 	-27 	60 	1 	1 	1 	1 	-45 	0.599983 	1.366675 	2 	1 	0.558496 	
-26 	-26 	60 	0 	1 	0 	0 	45 	0.400084 	1.666790 	1 	1 	0.708048 	
-25 	-25 	60 	1 	0 	0 	1 	-45 	0.500042 	1.216681 	2 	1 	0.509166 	
-24 	-24 	60 	1 	1 	1 	1 	-45 	0.583223 	0.766592 	2 	1 	0.607167 	
-23 	-23 	60 	1 	1 	1 	1 	-45 	0.533225 	0.849926 	2 	1 	0.420222 	
-22 	-22 	60 	0 	0 	1 	1 	-45 	0.766838 	0.833297 	2 	1 	0.614040 	
-21 	-21 	60 	0 	1 	0 	1 	-45 	0.433473 	0.666590 	2 	1 	0.621857 	
-20 	-20 	60 	1 	1 	1 	1 	-45 	0.683435 	1.666898 	2 	1 	0.675429 	
-19 	-19 	60 	0 	0 	1 	0 	45 	0.666430 	0.733576 	1 	1 	0.582439 	
-18 	-18 	60 	1 	0 	0 	0 	45 	0.483611 	1.149863 	1 	1 	0.702850 	
-17 	-17 	60 	1 	1 	1 	1 	-45 	0.483501 	1.150073 	2 	1 	0.844542 	
-16 	-16 	60 	1 	1 	1 	0 	45 	0.499919 	0.549936 	1 	1 	0.533123 	
-15 	-15 	60 	1 	1 	1 	1 	-45 	0.700033 	1.033480 	2 	1 	0.669005 	
-14 	-14 	60 	1 	0 	0 	1 	-45 	0.666509 	0.916664 	2 	1 	0.627218 	
-13 	-13 	60 	1 	0 	0 	0 	45 	0.483549 	1.150041 	1 	1 	0.478160 	
-12 	-12 	60 	1 	0 	0 	1 	-45 	0.633440 	0.783343 	2 	1 	0.592071 	
-11 	-11 	60 	1 	0 	0 	0 	45 	0.416565 	0.566685 	1 	1 	0.562799 	
-10 	-10 	60 	1 	0 	0 	0 	45 	0.416519 	0.566860 	1 	1 	0.644788 	
-9 	-9 	60 	1 	1 	1 	1 	-45 	0.516578 	1.083256 	2 	1 	0.461565 	
-8 	-8 	60 	0 	1 	0 	1 	-45 	0.683222 	1.549987 	1 	0 	0.422902 	
-7 	-7 	60 	1 	1 	1 	0 	45 	0.416460 	1.516698 	1 	1 	0.495540 	
-6 	-6 	60 	1 	0 	0 	0 	45 	0.516692 	0.633581 	1 	1 	0.611578 	
-5 	-5 	60 	1 	0 	0 	1 	-45 	0.600061 	1.483600 	2 	1 	0.522785 	
-4 	-4 	60 	1 	1 	1 	1 	-45 	0.516713 	1.083214 	2 	1 	0.643680 	
-3 	-3 	60 	1 	1 	1 	0 	45 	0.549892 	1.250182 	1 	1 	0.548635 	
-2 	-2 	60 	0 	1 	0 	0 	45 	0.399796 	0.899964 	1 	1 	0.610870 	
-1 	-1 	60 	0 	0 	1 	1 	-45 	0.766798 	0.833386 	2 	1 	0.594327 	
1 	1 	60 	1 	1 	1 	1 	-45 	0.666732 	1.499914 	2 	1 	0.674346 	
2 	2 	60 	1 	1 	1 	1 	-45 	0.699971 	1.033389 	2 	1 	0.535099 	
3 	3 	60 	0 	1 	0 	0 	45 	0.400091 	1.666713 	1 	1 	0.677154 	
4 	4 	60 	0 	1 	0 	1 	-45 	0.450310 	0.699744 	2 	1 	0.642355 	
5 	5 	60 	1 	0 	0 	0 	45 	0.400073 	1.199835 	1 	1 	0.649998 	
6 	6 	60 	1 	1 	1 	0 	45 	0.716791 	0.983079 	1 	1 	0.453680 	
7 	7 	60 	1 	1 	1 	0 	45 	0.416687 	1.516640 	1 	1 	0.466662 	
8 	8 	60 	1 	0 	0 	1 	-45 	0.666794 	0.916837 	2 	1 	0.478815 	
9 	9 	60 	0 	0 	1 	0 	45 	0.583217 	0.566568 	1 	1 	0.659850 	
10 	10 	60 	1 	1 	1 	1 	-45 	0.716779 	0.633505 	2 	1 	0.675943 	
11 	11 	60 	1 	1 	1 	0 	45 	0.533627 	1.300012 	1 	1 	0.499293 	
12 	12 	60 	1 	1 	1 	1 	-45 	0.400144 	1.316899 	2 	1 	0.610774 	
13 	13 	60 	1 	1 	1 	1 	-45 	0.483128 	1.149888 	2 	1 	0.480238 	
14 	14 	60 	0 	1 	0 	1 	-45 	0.683505 	1.550185 	2 	1 	0.729127 	
15 	15 	60 	1 	1 	1 	0 	45 	0.616718 	0.566550 	1 	1 	0.632537 	
16 	16 	60 	1 	0 	0 	1 	-45 	0.750043 	1.450249 	2 	1 	0.526564 	
17 	17 	60 	0 	1 	0 	1 	-45 	0.683641 	1.016780 	2 	1 	0.485627 	
18 	18 	60 	0 	1 	0 	0 	45 	0.433458 	0.749948 	1 	1 	0.398872 	
19 	19 	60 	1 	1 	1 	0 	45 	0.783286 	1.216741 	1 	1 	0.424098 	
20 	20 	60 	1 	1 	1 	1 	-45 	0.683514 	1.666548 	2 	1 	0.552440 	
21 	21 	60 	0 	1 	0 	0 	45 	0.400311 	0.899936 	1 	1 	0.550957 	
22 	22 	60 	1 	0 	0 	1 	-45 	0.666708 	1.533443 	2 	1 	0.460036 	
23 	23 	60 	1 	1 	1 	0 	45 	0.583565 	0.516386 	0 	0 	1 	
24 	24 	60 	0 	0 	1 	1 	-45 	0.416632 	1.333350 	2 	1 	0.413408 	
25 	25 	60 	0 	1 	0 	1 	-45 	0.433636 	0.666573 	2 	1 	0.509632 	
26 	26 	60 	1 	1 	1 	1 	-45 	0.433210 	0.816573 	2 	1 	0.518511 	
27 	27 	60 	0 	1 	0 	1 	-45 	0.633543 	1.049976 	2 	1 	0.412696 	
28 	28 	60 	1 	1 	1 	0 	45 	0.483436 	0.966718 	1 	1 	0.445187 	
29 	29 	60 	0 	1 	0 	0 	45 	0.450110 	0.949984 	1 	1 	0.503406 	
30 	30 	60 	0 	1 	0 	1 	-45 	0.600043 	1.216583 	2 	1 	0.595795 	
31 	31 	60 	1 	1 	1 	0 	45 	0.766884 	1.333506 	1 	1 	0.505129 	
32 	32 	60 	0 	1 	0 	0 	45 	0.633455 	1.333326 	0 	0 	1 	
33 	33 	60 	1 	0 	0 	0 	45 	0.666756 	1.050005 	1 	1 	0.482380 	
34 	34 	60 	1 	0 	0 	0 	45 	0.483504 	1.599983 	1 	1 	0.530887 	
35 	35 	60 	1 	0 	0 	0 	45 	0.483343 	1.333353 	1 	1 	0.310527 	
36 	36 	60 	1 	0 	0 	1 	-45 	0.416501 	0.616674 	1 	0 	0.531635 	
37 	37 	60 	0 	0 	1 	0 	45 	0.666600 	0.733261 	1 	1 	0.603979 	
38 	38 	60 	1 	1 	1 	1 	-45 	0.599953 	1.366534 	2 	1 	0.504750 	
39 	39 	60 	1 	0 	0 	1 	-45 	0.583433 	1.250040 	2 	1 	0.569558 	
40 	40 	60 	0 	0 	1 	0 	45 	0.733551 	1.533209 	1 	1 	0.563770 	
41 	41 	60 	1 	1 	1 	1 	-45 	0.783329 	1.533428 	2 	1 	0.507273 	
42 	42 	60 	0 	1 	0 	0 	45 	0.700045 	1.300339 	1 	1 	0.384337 	
43 	43 	60 	1 	1 	1 	0 	45 	0.499907 	0.549969 	1 	1 	0.510624 	
44 	44 	60 	1 	0 	0 	1 	-45 	0.666746 	0.700171 	2 	1 	0.526806 	
45 	45 	60 	0 	0 	1 	0 	45 	0.699915 	1.383413 	1 	1 	0.416562 	
46 	46 	60 	1 	1 	1 	0 	45 	0.633327 	0.899993 	1 	1 	0.466856 	
47 	47 	60 	0 	1 	0 	1 	-45 	0.716543 	1.383348 	2 	1 	0.505865 	
48 	48 	60 	1 	1 	1 	1 	-45 	0.766564 	0.566784 	2 	1 	0.539167 	
49 	49 	60 	0 	0 	1 	1 	-45 	0.650045 	0.583504 	2 	1 	0.631538 	
50 	50 	60 	0 	1 	0 	0 	45 	0.400156 	1.616635 	1 	1 	0.572645 	
