-60 	-60 	100 	1 	0 	0 	1 	-45 	0.583386 	1.566722 	2 	1 	0.522674 	
-59 	-59 	100 	1 	1 	1 	0 	45 	0.783423 	1.649889 	1 	1 	0.474469 	
-58 	-58 	100 	1 	1 	1 	1 	-45 	0.716750 	1.083087 	2 	1 	0.403353 	
-57 	-57 	100 	1 	1 	1 	1 	-45 	0.600021 	0.566494 	2 	1 	0.486497 	
-56 	-56 	100 	1 	1 	1 	0 	45 	0.783420 	1.649897 	1 	1 	0.423956 	
-55 	-55 	100 	1 	1 	1 	1 	-45 	0.450028 	1.150072 	2 	1 	0.417249 	
-54 	-54 	100 	1 	1 	1 	0 	45 	0.566707 	0.766712 	1 	1 	0.544233 	
-53 	-53 	100 	1 	1 	1 	0 	45 	0.666708 	0.783189 	1 	1 	0.474700 	
-52 	-52 	100 	1 	0 	0 	0 	45 	0.633192 	0.616513 	1 	1 	0.576592 	
-51 	-51 	100 	1 	1 	1 	0 	45 	0.550069 	1.049867 	1 	1 	0.548977 	
-50 	-50 	100 	1 	1 	1 	1 	-45 	0.533373 	1.633199 	2 	1 	0.600229 	
-49 	-49 	100 	1 	1 	1 	0 	45 	0.683399 	1.466525 	1 	1 	0.957933 	
-48 	-48 	100 	1 	0 	0 	0 	45 	0.600072 	1.483247 	1 	1 	0.542801 	
-47 	-47 	100 	1 	1 	1 	1 	-45 	0.783416 	0.766490 	2 	1 	0.403285 	
-46 	-46 	100 	1 	1 	1 	1 	-45 	0.666730 	0.733402 	2 	1 	0.283466 	
-45 	-45 	100 	1 	1 	1 	1 	-45 	0.633590 	1.300080 	2 	1 	0.376764 	
-44 	-44 	100 	1 	0 	0 	0 	45 	0.666911 	1.449916 	1 	1 	0.546584 	
-43 	-43 	100 	1 	1 	1 	0 	45 	0.616739 	1.099850 	1 	1 	0.460866 	
-42 	-42 	100 	1 	1 	1 	1 	-45 	0.550062 	0.783110 	2 	1 	0.429133 	
-41 	-41 	100 	1 	1 	1 	1 	-45 	0.650062 	1.066530 	2 	1 	0.535741 	
-40 	-40 	100 	1 	0 	0 	1 	-45 	0.566676 	0.983184 	2 	1 	0.547532 	
-39 	-39 	100 	1 	1 	1 	1 	-45 	0.583404 	1.499800 	2 	1 	0.354630 	
-38 	-38 	100 	1 	1 	1 	1 	-45 	0.583409 	1.383423 	2 	1 	0.296646 	
-37 	-37 	100 	1 	0 	0 	1 	-45 	0.666708 	0.949860 	1 	0 	0.545785 	
-36 	-36 	100 	1 	1 	1 	1 	-45 	0.433359 	1.433447 	2 	1 	0.449335 	
-35 	-35 	100 	1 	1 	1 	1 	-45 	0.416718 	1.249912 	2 	1 	0.365832 	
-34 	-34 	100 	1 	0 	0 	1 	-45 	0.583374 	1.583202 	2 	1 	0.940238 	
-33 	-33 	100 	1 	1 	1 	0 	45 	0.466695 	1.466546 	1 	1 	0.534540 	
-32 	-32 	100 	1 	1 	1 	0 	45 	0.466704 	1.366570 	1 	1 	0.588726 	
-31 	-31 	100 	1 	0 	0 	0 	45 	0.500177 	1.466742 	1 	1 	0.502559 	
-30 	-30 	100 	1 	0 	0 	0 	45 	0.483413 	0.499733 	1 	1 	0.558567 	
-29 	-29 	100 	1 	0 	0 	0 	45 	0.600084 	1.483427 	1 	1 	0.900931 	
-28 	-28 	100 	1 	0 	0 	1 	-45 	0.516736 	1.033143 	2 	1 	0.651590 	
-27 	-27 	100 	1 	1 	1 	1 	-45 	0.633249 	1.233207 	2 	1 	0.552357 	
-26 	-26 	100 	1 	0 	0 	1 	-45 	0.566677 	0.983353 	2 	1 	0.482361 	
-25 	-25 	100 	1 	1 	1 	1 	-45 	0.533359 	1.633165 	2 	1 	0.393385 	
-24 	-24 	100 	1 	1 	1 	1 	-45 	0.666699 	0.733196 	2 	1 	0.478155 	
-23 	-23 	100 	1 	0 	0 	0 	45 	0.716771 	0.966339 	1 	1 	0.749442 	
-22 	-22 	100 	1 	0 	0 	0 	45 	0.566718 	0.916548 	1 	1 	0.594719 	
-21 	-21 	100 	1 	1 	1 	0 	45 	0.466466 	1.366549 	2 	0 	0.606636 	
-20 	-20 	100 	1 	0 	0 	1 	-45 	0.566708 	0.666522 	2 	1 	0.370187 	
-19 	-19 	100 	1 	0 	0 	1 	-45 	0.566704 	0.983403 	2 	1 	0.514905 	
-18 	-18 	100 	1 	0 	0 	0 	45 	0.466742 	1.649889 	1 	1 	0.547177 	
-17 	-17 	100 	1 	1 	1 	1 	-45 	0.716715 	0.499805 	2 	1 	0.764713 	
-16 	-16 	100 	1 	1 	1 	0 	45 	0.566712 	0.766480 	1 	1 	0.431507 	
-15 	-15 	100 	1 	0 	0 	0 	45 	0.666762 	1.383128 	1 	1 	0.473709 	
-14 	-14 	100 	1 	1 	1 	0 	45 	0.433382 	0.899935 	1 	1 	0.507435 	
-13 	-13 	100 	1 	0 	0 	0 	45 	0.600082 	1.483414 	1 	1 	0.393477 	
-12 	-12 	100 	1 	1 	1 	0 	45 	0.583386 	0.733078 	1 	1 	0.622225 	
-11 	-11 	100 	1 	1 	1 	1 	-45 	0.633376 	1.233425 	2 	1 	0.394236 	
-10 	-10 	100 	1 	1 	1 	1 	-45 	0.583416 	1.383434 	2 	1 	0.439849 	
-9 	-9 	100 	1 	1 	1 	1 	-45 	0.716728 	1.083389 	2 	1 	0.557449 	
-8 	-8 	100 	1 	1 	1 	0 	45 	0.466728 	1.483416 	1 	1 	0.426902 	
-7 	-7 	100 	1 	1 	1 	1 	-45 	0.583419 	1.383128 	2 	1 	0.731164 	
-6 	-6 	100 	1 	1 	1 	1 	-45 	0.416668 	1.116581 	2 	1 	0.605047 	
-5 	-5 	100 	1 	1 	1 	1 	-45 	0.550047 	0.833158 	2 	1 	0.573247 	
-4 	-4 	100 	1 	0 	0 	0 	45 	0.666791 	1.383213 	1 	1 	0.481757 	
-3 	-3 	100 	1 	0 	0 	1 	-45 	0.416731 	1.200076 	2 	1 	0.473098 	
-2 	-2 	100 	1 	1 	1 	0 	45 	0.516687 	1.366559 	1 	1 	0.562015 	
-1 	-1 	100 	1 	1 	1 	1 	-45 	0.583405 	1.499910 	2 	1 	0.312715 	
1 	1 	100 	1 	0 	0 	1 	-45 	0.483411 	0.983082 	2 	1 	0.381594 	
2 	2 	100 	1 	0 	0 	1 	-45 	0.750059 	0.883197 	2 	1 	0.414273 	
3 	3 	100 	1 	1 	1 	1 	-45 	0.400296 	1.200073 	2 	1 	0.436694 	
4 	4 	100 	1 	1 	1 	1 	-45 	0.583472 	1.499930 	2 	1 	0.354144 	
5 	5 	100 	1 	0 	0 	0 	45 	0.466702 	1.649936 	1 	1 	0.358369 	
6 	6 	100 	1 	1 	1 	0 	45 	0.783507 	0.616642 	1 	1 	0.390212 	
7 	7 	100 	1 	1 	1 	0 	45 	0.683385 	0.649856 	2 	0 	0.516390 	
8 	8 	100 	1 	1 	1 	1 	-45 	0.599834 	0.566536 	2 	1 	0.356388 	
9 	9 	100 	1 	0 	0 	1 	-45 	0.583364 	1.566459 	2 	1 	0.690892 	
10 	10 	100 	1 	0 	0 	1 	-45 	0.416748 	1.199902 	2 	1 	0.517014 	
11 	11 	100 	1 	1 	1 	0 	45 	0.666711 	0.616516 	1 	1 	0.442990 	
12 	12 	100 	1 	1 	1 	1 	-45 	0.416674 	1.116536 	2 	1 	0.281195 	
13 	13 	100 	1 	1 	1 	0 	45 	0.416731 	0.866520 	1 	1 	0.373067 	
14 	14 	100 	1 	1 	1 	0 	45 	0.600079 	1.183212 	1 	1 	0.410901 	
15 	15 	100 	1 	0 	0 	0 	45 	0.433360 	0.849823 	1 	1 	0.448198 	
16 	16 	100 	1 	1 	1 	1 	-45 	0.716444 	1.082988 	2 	1 	0.299211 	
17 	17 	100 	1 	0 	0 	0 	45 	0.716733 	0.966556 	1 	1 	0.398537 	
18 	18 	100 	1 	1 	1 	0 	45 	0.683362 	1.266759 	1 	1 	0.445238 	
19 	19 	100 	1 	1 	1 	0 	45 	0.450066 	0.949883 	1 	1 	0.599000 	
20 	20 	100 	1 	0 	0 	0 	45 	0.650308 	0.999764 	1 	1 	0.440786 	
21 	21 	100 	1 	0 	0 	0 	45 	0.600071 	1.483437 	1 	1 	0.548126 	
22 	22 	100 	1 	0 	0 	1 	-45 	0.783379 	1.166521 	2 	1 	0.464321 	
23 	23 	100 	1 	0 	0 	1 	-45 	0.650095 	0.616905 	2 	1 	0.480646 	
24 	24 	100 	1 	1 	1 	1 	-45 	0.716856 	0.500023 	2 	1 	0.455713 	
25 	25 	100 	1 	0 	0 	1 	-45 	0.583144 	1.583257 	2 	1 	0.433002 	
26 	26 	100 	1 	0 	0 	1 	-45 	0.566661 	0.983161 	2 	1 	0.455394 	
27 	27 	100 	1 	0 	0 	1 	-45 	0.716917 	1.599934 	2 	1 	0.678903 	
28 	28 	100 	1 	1 	1 	1 	-45 	0.433342 	1.433208 	2 	1 	0.364218 	
29 	29 	100 	1 	1 	1 	1 	-45 	0.450030 	1.149860 	2 	1 	0.373850 	
30 	30 	100 	1 	1 	1 	0 	45 	0.466682 	1.466540 	1 	1 	0.403920 	
